,Length_Title,Length_Concultatory
6723,61,61
6724,63,234
6725,97,297
6726,79,315
6727,68,114
6728,99,586
6729,126,242
6730,101,399
6731,90,90
6732,79,331
6733,125,737
6734,63,331
6735,152,223
6736,88,547
6737,60,1265
6738,206,609
6739,156,513
6740,203,591
6741,181,414
6742,139,338
6743,96,473
6744,97,470
6745,202,564
6746,157,209
6747,59,300
6748,224,252
6749,177,655
6750,51,248
6751,99,374
6752,166,302
6753,60,208
6754,44,158
6755,101,1088
6756,155,177
6757,51,729
6758,79,79
6759,111,496
6760,235,880
6761,78,201
6762,171,1437
6763,126,336
6764,180,241
6765,69,646
6766,64,140
6767,100,226
6768,48,606
6769,78,499
6770,127,142
6771,275,278
6772,71,379
6773,84,879
6774,319,546
6775,47,370
6776,135,419
6777,57,220
6778,56,371
6779,93,551
6780,104,614
6781,131,709
6782,117,436
6783,130,669
6784,46,231
6785,100,745
6786,313,854
6787,227,2132
6788,185,977
6789,193,661
6790,49,210
6791,85,942
6792,67,258
6793,75,688
6794,77,484
6795,175,2022
6796,136,294
6797,225,462
6798,118,181
6799,103,241
6800,51,1359
6801,47,429
6802,100,309
6803,85,442
6804,118,384
6805,195,910
6806,85,775
6807,75,995
6808,70,459
6809,50,390
6810,46,200
6811,157,1194
6812,42,375
6813,105,613
6814,136,470
6815,57,595
6816,204,532
6817,219,494
6818,80,398
6819,277,485
6820,97,454
6821,110,283
6822,119,201
6823,162,461
6824,52,113
6825,119,187
6826,51,284
6827,187,751
6828,120,818
6829,96,133
6830,82,235
6831,96,416
6832,56,216
6833,207,374
6834,86,443
6835,230,626
6836,77,77
6837,68,209
6838,106,525
6839,84,215
6840,209,537
6841,94,237
6842,79,352
6843,76,501
6844,138,444
6845,103,148
6846,158,415
6847,110,766
6848,67,343
6849,260,623
6850,232,811
6851,104,256
6852,158,160
6853,70,1073
6854,124,1173
6855,244,434
6856,174,439
6857,118,257
6858,132,700
6859,58,229
6860,198,279
6861,69,281
6862,129,255
6863,176,510
6864,193,188
6865,189,581
6866,101,228
6867,233,581
6868,30,134
6869,90,973
6870,145,383
6871,112,477
6872,159,455
6873,67,423
6874,92,92
6875,116,314
6876,149,548
6877,94,289
6878,86,215
6879,74,238
6880,88,439
6881,176,344
6882,231,618
6883,119,296
6884,93,383
6885,65,442
6886,152,701
6887,88,638
6888,126,486
6889,87,528
6890,59,157
6891,45,207
6892,57,247
6893,112,432
6894,72,907
6895,53,278
6896,66,263
6897,69,300
6898,189,1391
6899,166,691
6900,65,355
6901,61,427
6902,102,1001
6903,151,597
6904,102,394
6905,141,315
6906,189,1633
6907,61,311
6908,143,1020
6909,79,382
6910,60,330
6911,56,680
6912,80,280
6913,114,460
6914,60,483
6915,93,548
6916,111,450
6917,43,275
6918,89,937
6919,249,502
6920,48,512
6921,101,445
6922,116,262
6923,80,915
6924,89,212
6925,46,217
6926,45,263
6927,217,1060
6928,122,586
6929,171,351
6930,114,445
6931,83,852
6932,166,1203
6933,79,434
6934,92,189
6935,76,341
6936,96,96
6937,115,558
6938,99,374
6939,84,309
6940,71,546
6941,110,679
6942,33,95
6943,39,503
6944,95,367
6945,59,674
6946,168,441
6947,207,230
6948,62,404
6949,91,227
6950,86,536
6951,100,977
6952,233,427
6953,160,1824
6954,160,538
6955,116,587
6956,103,722
6957,208,392
6958,42,524
6959,212,198
6960,90,470
6961,55,541
6962,152,240
6963,128,218
6964,85,242
6965,183,535
6966,85,1037
6967,101,185
6968,156,298
6969,83,432
6970,109,1270
6971,119,359
6972,75,287
6973,154,565
6974,168,536
6975,71,467
6976,40,240
6977,147,415
6978,108,566
6979,68,883
6980,48,499
6981,184,2739
6982,156,390
6983,66,926
6984,75,320
6985,62,384
6986,203,499
6987,121,651
6988,248,1079
6989,94,339
6990,59,489
6991,64,987
6992,95,356
6993,99,629
6994,54,276
6995,74,298
6996,105,575
6997,102,359
6998,60,524
6999,206,826
7000,146,412
7001,72,322
7002,194,1231
7003,162,936
7004,71,304
7005,109,291
7006,184,389
7007,53,251
7008,234,609
7009,418,459
7010,102,438
7011,67,295
7012,92,553
7013,73,457
7014,89,481
7015,106,736
7016,54,199
7017,419,629
7018,97,795
7019,127,431
7020,76,216
7021,227,721
7022,148,389
7023,189,304
7024,55,1184
7025,204,478
7026,82,340
7027,99,99
7028,115,316
7029,85,85
7030,141,314
7031,134,134
7032,117,673
7033,43,495
7034,63,438
7035,129,459
7036,66,319
7037,202,507
7038,133,958
7039,41,753
7040,130,500
7041,145,279
7042,125,625
7043,329,470
7044,393,1467
7045,66,208
7046,38,252
7047,156,1037
7048,156,398
7049,108,973
7050,137,617
7051,274,971
7052,49,411
7053,75,192
7054,198,722
7055,117,394
7056,58,423
7057,44,679
7058,60,437
7059,231,1143
7060,150,346
7061,73,346
7062,73,437
7063,165,997
7064,104,553
7065,237,753
7066,74,980
7067,196,309
7068,117,174
7069,124,1299
7070,46,125
7071,69,310
7072,337,624
7073,164,603
7074,126,781
7075,160,375
7076,188,931
7077,77,976
7078,209,467
7079,113,712
7080,154,887
7081,69,345
7082,330,543
7083,49,1001
7084,158,482
7085,98,432
7086,50,585
7087,66,298
7088,55,303
7089,232,451
7090,76,1281
7091,111,1031
7092,110,294
7093,70,290
7094,85,842
7095,59,608
7096,71,273
7097,106,665
7098,121,3383
7099,127,430
7100,72,928
7101,210,469
7102,79,799
7103,117,1827
7104,128,316
7105,124,804
7106,32,721
7107,104,688
7108,68,545
7109,90,329
7110,181,501
7111,200,345
7112,86,453
7113,218,740
7114,260,580
7115,198,334
7116,270,1440
7117,123,1605
7118,59,134
7119,121,1046
7120,235,465
7121,218,568
7122,197,927
7123,81,745
7124,186,914
7125,71,639
7126,122,682
7127,78,444
7128,93,390
7129,206,1554
7130,44,293
7131,55,412
7132,115,962
7133,92,340
7134,47,148
7135,58,770
7136,200,652
7137,76,338
7138,124,351
7139,45,196
7140,131,246
7141,278,719
7142,121,384
7143,74,451
7144,340,772
7145,65,403
7146,131,376
7147,103,625
7148,108,156
7149,43,567
7150,64,786
7151,111,831
7152,77,421
7153,41,1033
7154,136,359
7155,55,224
7156,98,413
7157,178,451
7158,82,82
7159,71,420
7160,85,408
7161,106,667
7162,48,1108
7163,227,1034
7164,87,388
7165,41,340
7166,89,947
7167,56,225
7168,158,1815
7169,98,633
7170,154,539
7171,96,635
7172,109,316
7173,49,1313
7174,157,507
7175,106,518
7176,250,1322
7177,428,940
7178,82,656
7179,94,168
7180,90,878
7181,109,1965
7182,251,566
7183,150,386
7184,105,616
7185,124,140
7186,37,259
7187,159,1584
7188,107,439
7189,126,350
7190,38,414
7191,194,928
7192,117,351
7193,64,767
7194,96,291
7195,98,500
7196,62,144
7197,161,1237
7198,66,366
7199,154,889
7200,135,244
7201,66,643
7202,107,569
7203,49,143
7204,113,513
7205,116,451
7206,193,215
7207,79,328
7208,119,713
7209,50,234
7210,56,170
7211,109,586
7212,154,968
7213,197,285
7214,226,666
7215,39,714
7216,164,568
7217,79,249
7218,191,507
7219,135,419
7220,75,158
7221,94,571
7222,39,266
7223,115,1120
7224,238,625
7225,162,394
7226,46,801
7227,178,300
7228,86,302
7229,344,715
7230,88,88
7231,96,559
7232,64,114
7233,136,292
7234,175,139
7235,47,471
7236,350,1324
7237,71,828
7238,81,380
7239,114,115
7240,81,493
7241,153,658
7242,50,680
7243,107,273
7244,189,432
7245,57,369
7246,69,373
7247,93,209
7248,139,961
7249,91,446
7250,133,466
7251,114,221
7252,227,771
7253,158,420
7254,86,522
7255,215,290
7256,46,299
7257,123,123
7258,67,590
7259,172,290
7260,238,455
7261,77,640
7262,94,353
7263,89,298
7264,130,284
7265,194,1036
7266,215,267
7267,35,76
7268,139,272
7269,59,754
7270,124,1038
7271,150,803
7272,225,302
7273,219,807
7274,73,394
7275,116,183
7276,137,509
7277,39,222
7278,63,185
7279,91,281
7280,81,189
7281,65,415
7282,45,133
7283,213,431
7284,54,168
7285,105,524
7286,53,254
7287,88,963
7288,216,546
7289,125,316
7290,50,392
7291,56,51
7292,69,210
7293,57,770
7294,62,286
7295,133,498
7296,173,581
7297,31,130
7298,50,472
7299,75,191
7300,57,651
7301,47,614
7302,107,285
7303,32,548
7304,109,1038
7305,85,267
7306,65,243
7307,66,320
7308,84,304
7309,50,1327
7310,86,286
7311,111,365
7312,142,501
7313,53,400
7314,143,341
7315,67,421
7316,44,158
7317,152,543
7318,89,631
7319,171,1457
7320,90,358
7321,146,226
7322,212,217
7323,41,288
7324,180,1146
7325,188,922
7326,71,859
7327,81,256
7328,64,285
7329,207,169
7330,102,658
7331,110,179
7332,102,302
7333,165,284
7334,173,776
7335,63,716
7336,350,644
7337,149,336
7338,55,368
7339,134,506
7340,240,326
7341,57,223
7342,153,527
7343,160,285
7344,118,145
7345,233,522
7346,91,296
7347,68,256
7348,144,748
7349,133,466
7350,46,1634
7351,137,378
7352,593,640
7353,54,437
7354,39,383
7355,78,628
7356,106,800
7357,42,683
7358,141,839
7359,73,368
7360,102,714
7361,124,262
7362,149,241
7363,56,550
7364,105,787
7365,87,469
7366,69,283
7367,92,264
7368,150,297
7369,63,168
7370,144,1169
7371,78,526
7372,184,1063
7373,96,295
7374,69,69
7375,56,394
7376,171,256
7377,30,175
7378,184,574
7379,35,317
7380,110,523
7381,33,569
7382,134,406
7383,88,917
7384,107,500
7385,70,406
7386,60,214
7387,99,220
7388,40,388
7389,107,349
7390,219,967
7391,83,953
7392,75,334
7393,58,1148
7394,121,205
7395,123,691
7396,90,708
7397,81,151
7398,110,658
7399,152,545
7400,111,174
7401,67,441
7402,158,1313
7403,123,378
7404,162,521
7405,99,408
7406,238,238
7407,106,319
7408,203,426
7409,125,498
7410,109,342
7411,74,345
7412,33,469
7413,86,189
7414,164,770
7415,107,258
7416,163,432
7417,61,665
7418,231,656
7419,127,336
7420,146,468
7421,78,249
7422,222,536
7423,149,480
7424,100,382
7425,82,382
7426,101,632
7427,56,835
7428,117,117
7429,91,621
7430,121,238
7431,111,593
7432,75,711
7433,115,417
7434,100,186
7435,183,832
7436,210,1000
7437,166,396
7438,56,330
7439,26,688
7440,76,76
7441,262,813
7442,173,388
7443,136,315
7444,48,189
7445,80,137
7446,102,298
7447,73,410
7448,79,210
7449,124,393
7450,142,398
7451,71,782
7452,102,1771
7453,126,126
7454,126,457
7455,164,418
7456,115,278
7457,147,147
7458,88,218
7459,145,603
7460,44,44
7461,82,429
7462,77,688
7463,50,262
7464,48,270
7465,74,358
7466,79,1414
7467,85,416
7468,116,282
7469,156,377
7470,50,189
7471,141,1066
7472,74,378
7473,138,454
7474,253,475
7475,102,404
7476,117,573
7477,142,1429
7478,163,411
7479,36,180
7480,59,513
7481,80,375
7482,110,157
7483,70,448
7484,124,142
7485,202,1061
7486,138,596
7487,70,257
7488,77,439
7489,173,664
7490,47,427
7491,145,441
7492,44,406
7493,186,499
7494,54,391
7495,121,208
7496,104,354
7497,144,594
7498,84,469
7499,81,391
7500,152,688
7501,125,926
7502,110,221
7503,71,545
7504,96,293
7505,51,583
7506,92,284
7507,75,556
7508,92,281
7509,94,760
7510,92,334
7511,129,331
7512,219,244
7513,134,748
7514,72,2229
7515,139,637
7516,118,708
7517,75,699
7518,92,217
7519,143,520
7520,104,289
7521,216,958
7522,82,639
7523,66,328
7524,63,188
7525,55,333
7526,69,69
7527,92,210
7528,84,156
7529,103,414
7530,107,282
7531,65,1231
7532,269,1513
7533,210,394
7534,106,1401
7535,120,4304
7536,196,921
7537,195,575
7538,232,510
7539,85,483
7540,55,1191
7541,68,713
7542,230,648
7543,31,343
7544,253,395
7545,135,135
7546,82,185
7547,102,194
7548,115,1147
7549,167,777
7550,95,386
7551,207,903
7552,107,375
7553,105,692
7554,31,220
7555,122,403
7556,114,257
7557,25,511
7558,54,960
7559,45,962
7560,86,633
7561,228,937
7562,59,1331
7563,131,374
7564,160,305
7565,65,65
7566,118,248
7567,100,328
7568,51,613
7569,59,313
7570,105,426
7571,73,119
7572,63,250
7573,209,367
7574,164,336
7575,40,242
7576,80,704
7577,125,421
7578,190,299
7579,172,555
7580,82,627
7581,106,442
7582,70,382
7583,116,440
7584,47,432
7585,266,369
7586,127,949
7587,56,163
7588,192,251
7589,322,741
7590,67,817
7591,98,457
7592,562,869
7593,383,613
7594,133,690
7595,239,199
7596,224,474
7597,337,345
7598,72,110
7599,136,470
7600,478,937
7601,132,322
7602,106,406
7603,148,375
7604,77,370
7605,64,305
7606,114,2654
7607,310,363
7608,82,279
7609,72,146
7610,235,1117
7611,22,497
7612,231,396
7613,147,573
7614,62,219
7615,69,190
7616,81,343
7617,65,799
7618,64,269
7619,199,547
7620,77,198
7621,74,297
7622,62,255
7623,115,381
7624,86,256
7625,33,163
7626,178,2383
7627,108,303
7628,138,994
7629,59,59
7630,100,100
7631,228,1318
7632,230,586
7633,56,324
7634,93,214
7635,70,210
7636,132,273
7637,77,236
7638,92,282
7639,102,256
7640,198,488
7641,95,738
7642,153,291
7643,75,452
7644,129,145
7645,43,256
7646,118,263
7647,98,499
7648,130,356
7649,110,237
7650,106,420
7651,60,232
7652,135,223
7653,80,195
7654,60,518
7655,122,1886
7656,124,148
7657,50,295
7658,41,223
7659,65,510
7660,169,228
7661,170,986
7662,25,457
7663,43,358
7664,56,247
7665,72,1131
7666,55,534
7667,52,670
7668,434,1309
7669,105,301
7670,47,1113
7671,99,352
7672,33,181
7673,80,476
7674,67,264
7675,42,113
7676,73,318
7677,53,200
7678,66,284
7679,151,382
7680,72,106
7681,308,746
7682,57,226
7683,48,356
7684,221,265
7685,350,558
7686,144,335
7687,471,700
7688,76,257
7689,33,559
7690,82,488
7691,82,302
7692,55,180
7693,43,126
7694,55,540
7695,135,262
7696,136,259
7697,46,769
7698,203,411
7699,42,393
7700,42,706
7701,27,1696
7702,198,307
7703,72,312
7704,208,1012
7705,120,393
7706,27,208
7707,33,295
7708,121,654
7709,306,529
7710,56,678
7711,132,132
7712,63,356
7713,56,399
7714,115,322
7715,114,141
7716,157,460
7717,150,942
7718,35,159
7719,74,441
7720,119,212
7721,235,650
7722,37,283
7723,32,830
7724,94,278
7725,152,752
7726,47,357
7727,185,607
7728,85,181
7729,215,788
7730,243,1176
7731,41,201
7732,84,517
7733,275,338
7734,62,630
7735,172,459
7736,132,368
7737,133,454
7738,19,346
7739,158,366
7740,29,718
7741,91,518
7742,28,229
7743,38,364
7744,196,360
7745,226,341
7746,105,342
7747,42,407
7748,44,628
7749,163,245
7750,99,398
7751,150,273
7752,127,449
7753,58,104
7754,124,195
7755,102,248
7756,185,439
7757,206,1264
7758,107,400
7759,21,629
7760,129,721
7761,133,421
7762,67,700
7763,104,399
7764,194,478
7765,38,922
7766,39,234
7767,31,387
7768,170,797
7769,102,387
7770,75,941
7771,98,306
7772,220,366
7773,60,497
7774,385,354
7775,49,564
7776,82,1273
7777,217,709
7778,135,444
7779,197,487
7780,104,465
7781,216,1157
7782,65,467
7783,91,137
7784,37,360
7785,60,475
7786,43,604
7787,54,214
7788,37,534
7789,37,501
7790,186,406
7791,130,453
7792,43,1016
7793,81,504
7794,47,1076
7795,59,239
7796,201,616
7797,378,524
7798,247,685
7799,196,717
7800,98,359
7801,63,345
7802,44,308
7803,39,390
7804,43,662
7805,66,254
7806,64,229
7807,43,232
7808,115,365
7809,118,402
7810,81,243
7811,150,284
7812,23,245
7813,111,173
7814,413,760
7815,130,579
7816,74,343
7817,242,574
7818,136,461
7819,131,544
7820,195,479
7821,90,260
7822,227,561
7823,179,408
7824,74,509
7825,101,447
7826,58,188
7827,111,711
7828,90,286
7829,203,371
7830,275,208
7831,127,796
7832,112,324
7833,180,349
7834,226,546
7835,87,362
7836,98,147
7837,156,132
7838,88,308
7839,48,232
7840,106,226
7841,41,334
7842,214,438
7843,43,482
7844,66,416
7845,139,298
7846,99,515
7847,125,160
7848,70,288
7849,169,216
7850,211,839
7851,109,228
7852,89,263
7853,85,162
7854,218,456
7855,116,385
7856,74,970
7857,48,208
7858,217,744
7859,186,997
7860,67,580
7861,36,369
7862,56,220
7863,128,260
7864,133,462
7865,171,490
7866,91,384
7867,63,148
7868,174,989
7869,122,142
7870,172,292
7871,69,199
7872,108,1097
7873,177,533
7874,90,501
7875,209,563
7876,16,548
7877,243,208
7878,58,667
7879,102,626
7880,171,723
7881,239,886
7882,55,380
7883,87,653
7884,134,607
7885,112,927
7886,67,241
7887,107,293
7888,34,444
7889,101,320
7890,62,160
7891,226,656
7892,68,449
7893,102,461
7894,56,332
7895,164,330
7896,101,287
7897,77,267
7898,106,253
7899,184,479
7900,49,960
7901,75,96
7902,59,299
7903,111,111
7904,104,104
7905,129,129
7906,118,194
7907,140,139
7908,43,810
7909,184,279
7910,75,576
7911,123,168
7912,153,323
7913,87,206
7914,75,185
7915,123,288
7916,125,666
7917,57,253
7918,152,573
7919,145,569
7920,68,279
7921,164,659
7922,66,339
7923,192,833
7924,65,416
7925,64,423
7926,48,164
7927,138,865
7928,75,587
7929,53,239
7930,145,606
7931,86,382
7932,76,338
7933,143,316
7934,121,363
7935,43,493
7936,88,378
7937,212,645
7938,126,447
7939,120,205
7940,93,93
7941,110,395
7942,64,479
7943,238,544
7944,135,251
7945,52,311
7946,202,264
7947,165,415
7948,80,652
7949,132,234
7950,115,315
7951,87,363
7952,102,275
7953,38,542
7954,83,262
7955,42,722
7956,166,523
7957,185,303
7958,172,927
7959,55,283
7960,86,907
7961,160,280
7962,167,353
7963,135,464
7964,144,364
7965,160,488
7966,74,736
7967,67,336
7968,126,1069
7969,220,531
7970,110,285
7971,126,126
7972,145,288
7973,61,61
7974,139,139
7975,96,206
7976,116,307
7977,216,466
7978,94,860
7979,93,303
7980,162,200
7981,106,429
7982,78,389
7983,54,398
7984,107,391
7985,183,479
7986,95,378
7987,84,1775
7988,105,674
7989,116,200
7990,117,282
7991,126,354
7992,126,638
7993,145,858
7994,86,859
7995,80,2695
7996,115,151
7997,71,71
7998,35,304
7999,97,180
8000,143,143
8001,135,437
8002,94,208
8003,145,321
8004,47,217
8005,146,146
8006,113,378
8007,124,232
8008,107,107
8009,65,65
8010,26,221
8011,60,5080
8012,153,153
8013,141,141
8014,48,136
8015,65,135
8016,74,324
8017,120,485
8018,48,372
8019,194,642
8020,126,495
8021,123,505
8022,105,625
8023,46,271
8024,64,647
8025,209,729
8026,228,317
8027,89,184
8028,118,590
8029,72,317
8030,128,410
8031,149,401
8032,113,268
8033,73,73
8034,210,273
8035,155,214
8036,143,143
8037,94,719
8038,136,546
8039,52,234
8040,49,250
8041,91,271
8042,192,333
8043,117,1483
8044,80,332
8045,121,411
8046,139,332
8047,45,465
8048,92,377
8049,141,680
8050,68,177
8051,90,315
8052,64,824
8053,202,945
8054,87,697
8055,168,534
8056,206,893
8057,117,191
8058,307,1013
8059,313,1154
8060,259,887
8061,297,442
8062,90,345
8063,96,669
8064,71,337
8065,104,719
8066,110,362
8067,46,1192
8068,180,378
8069,189,1660
8070,85,393
8071,110,557
8072,147,334
8073,194,615
8074,234,373
8075,68,192
8076,102,102
8077,62,295
8078,91,363
8079,76,76
8080,55,194
8081,148,452
8082,103,322
8083,234,415
8084,90,276
8085,58,356
8086,116,305
8087,157,261
8088,151,946
8089,228,565
8090,71,214
8091,55,405
8092,88,210
8093,76,319
8094,74,384
8095,61,262
8096,28,879
8097,203,1022
8098,83,305
8099,81,356
8100,25,380
8101,27,1227
8102,50,322
8103,63,539
8104,22,121
8105,57,367
8106,72,307
8107,129,360
8108,47,261
8109,103,232
8110,32,595
8111,88,255
8112,58,143
8113,112,537
8114,38,258
8115,111,588
8116,85,330
8117,94,331
8118,47,447
8119,87,281
8120,34,34
8121,32,266
8122,30,227
8123,168,207
8124,79,413
8125,96,209
8126,116,265
8127,123,250
8128,90,358
8129,44,123
8130,207,319
8131,102,621
8132,44,308
8133,143,288
8134,58,160
8135,66,281
8136,90,169
8137,54,322
8138,68,185
8139,102,1376
8140,129,185
8141,40,187
8142,133,659
8143,159,693
8144,50,364
8145,50,223
8146,42,526
8147,106,713
8148,68,617
8149,226,620
8150,72,169
8151,57,266
8152,51,528
8153,70,747
8154,163,590
8155,35,274
8156,38,397
8157,65,640
8158,53,482
8159,48,459
8160,82,193
8161,70,342
8162,26,311
8163,140,499
8164,48,48
8165,69,152
8166,88,490
8167,85,501
8168,43,367
8169,24,170
8170,124,1441
8171,83,403
8172,75,966
8173,40,1874
8174,199,461
8175,72,240
8176,68,459
8177,121,260
8178,83,573
8179,44,820
8180,16,487
8181,42,42
8182,70,320
8183,57,317
8184,65,206
8185,66,414
8186,156,282
8187,101,501
8188,151,422
8189,31,31
8190,72,1341
8191,161,1077
8192,48,307
8193,117,234
8194,47,479
8195,76,135
8196,178,414
8197,51,308
8198,54,310
8199,109,354
8200,37,37
8201,87,463
8202,75,706
8203,74,408
8204,74,223
8205,50,687
8206,49,622
8207,71,1399
8208,61,391
8209,149,324
8210,51,212
8211,114,450
8212,27,223
8213,37,288
8214,66,288
8215,42,233
8216,78,697
8217,75,334
8218,58,327
8219,46,652
8220,114,494
8221,61,330
8222,44,310
8223,63,468
8224,157,320
8225,46,233
8226,69,590
8227,52,630
8228,31,500
8229,68,537
8230,100,100
8231,126,282
8232,118,497
8233,35,217
8234,37,37
8235,99,99
8236,68,346
8237,63,89
8238,79,416
8239,35,749
8240,117,518
8241,67,199
8242,127,303
8243,75,265
8244,58,303
8245,32,675
8246,44,379
8247,65,1154
8248,63,197
8249,47,433
8250,53,382
8251,214,540
8252,76,76
8253,35,275
8254,51,102
8255,75,570
8256,96,971
8257,122,1063
8258,146,599
8259,115,1128
8260,171,472
8261,49,675
8262,89,262
8263,84,189
8264,57,120
8265,77,346
8266,179,282
8267,91,405
8268,122,571
8269,146,508
8270,58,732
8271,50,267
8272,129,1657
8273,102,1005
8274,42,311
8275,71,804
8276,39,251
8277,188,505
8278,137,793
8279,240,610
8280,100,740
8281,112,666
8282,131,2691
8283,192,1478
8284,159,1370
8285,172,518
8286,163,1359
8287,83,236
8288,285,1139
8289,53,502
8290,223,1759
8291,51,193
8292,106,930
8293,68,306
8294,206,519
8295,119,1374
8296,104,281
8297,34,718
8298,47,350
8299,90,309
8300,139,205
8301,140,171
8302,85,102
8303,87,331
8304,119,118
8305,242,594
8306,32,267
8307,107,1044
8308,60,245
8309,137,432
8310,165,462
8311,92,392
8312,149,725
8313,82,442
8314,180,534
8315,188,196
8316,124,226
8317,60,412
8318,194,274
8319,175,316
8320,90,452
8321,75,595
8322,32,235
8323,75,1244
8324,121,391
8325,52,531
8326,221,1233
8327,101,3958
8328,59,357
8329,82,154
8330,95,279
8331,86,207
8332,78,366
8333,155,617
8334,122,553
8335,175,306
8336,144,527
8337,103,470
